property_id,prop_type,year_built,is_new_construction,beds,baths_full,baths_half,garage,price,lot_size,building_size,line,neighborhoods,city,county,state_code,postal_code
O1946610553,condo,2005.0,False,4.0,2,1.0,2,710000,191176,2012,22553 Firenze St,['South Carson'],Carson,Los Angeles,CA,90745
O1038911366,single_family,1963.0,False,4.0,2,,2,730000,5525,1657,21422 Legend Ave,['Central Carson'],Carson,Los Angeles,CA,90745
O2977591409,single_family,2004.0,False,3.0,2,1.0,2,675000,3267,1742,960 Thicket Dr,['North Carson'],Carson,Los Angeles,CA,90746
O1194634368,single_family,1971.0,False,3.0,2,,2,581500,4986,1292,19813 Midtown Ave,['North Carson'],Carson,Los Angeles,CA,90746
O2885094525,condo,2015.0,False,3.0,1,1.0,None,555000,28150,1360,612 E Carson St Apt 310,['Central Carson'],Carson,Los Angeles,CA,90745
O1162112572,single_family,1952.0,False,3.0,1,,2,485000,5267,936,226 W 234th St,['South Carson'],Carson,Los Angeles,CA,90745
O1032054433,single_family,1963.0,False,5.0,2,1.0,2,600000,5533,1736,21413 Martin St,['Central Carson'],Carson,Los Angeles,CA,90745
O2861078263,single_family,1961.0,False,4.0,2,,2,725000,6232,2270,19220 Fariman Dr,['North Carson'],Carson,Los Angeles,CA,90746
O9544125097,multi_family,1978.0,False,0.0,None,,None,2425000,20138,5382,20401 Avalon Blvd,['North Carson'],Carson,Los Angeles,CA,90746
O9297552691,mobile,1966.0,False,2.0,1,1.0,2,75000,None,850,22325 S Main St S Unit 197,['South Carson'],Carson,Los Angeles,CA,90745
O1387524812,single_family,1963.0,False,4.0,2,,2,625000,6071,1709,17214 Billings Dr,['North Carson'],Carson,Los Angeles,CA,90746
O1007794304,single_family,1966.0,False,4.0,2,,2,708000,5498,1579,21231 Oakfort Ave,['Central Carson'],Carson,Los Angeles,CA,90745
O1361587716,single_family,1966.0,False,4.0,2,,2,690000,8139,1823,558 E Cassidy St,['North Carson'],Carson,Los Angeles,CA,90746
O1766739005,mobile,2018.0,False,2.0,2,1.0,None,249000,None,1455,17700 Avalon Blvd Spc 157,['North Carson'],Carson,Los Angeles,CA,90746
O2631072866,single_family,1947.0,False,2.0,1,,2,510000,7307,1082,22009 S Salmon Ave,['East Carson'],Carson,Los Angeles,CA,90810
O2719972284,condo,2006.0,False,4.0,2,1.0,2,650000,29638,1620,1216 Ashmill St,['Central Carson'],Carson,Los Angeles,CA,90745
O2340659377,single_family,1961.0,False,3.0,1,1.0,2,585000,5036,1036,2839 E Tyler St,['East Carson'],Carson,Los Angeles,CA,90810
O1327871485,single_family,1963.0,False,3.0,2,,2,700000,6568,1903,307 E Javelin St,['Central Carson'],Carson,Los Angeles,CA,90745
O9850910570,mobile,1978.0,False,2.0,2,,None,210000,None,1344,17701 Avalon Blvd Spc 271,['North Carson'],Carson,Los Angeles,CA,90746
O1093096047,condo,1944.0,False,1.0,1,,None,114000,434861,556,23311 Anchor Ave,['South Carson'],Carson,Los Angeles,CA,90745
O1252545643,single_family,1964.0,False,2.0,1,,2,525000,6056,1040,1473 E Fernrock St,['North Carson'],Carson,Los Angeles,CA,90746
O2847252599,single_family,1960.0,False,4.0,2,,2,570000,6000,1586,19403 Galway Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1646010836,single_family,1954.0,False,4.0,2,,1,708000,4600,2000,317 W Clarion Dr,['Central Carson'],Carson,Los Angeles,CA,90745
O2361118379,single_family,1947.0,False,3.0,1,,3,550000,5358,1014,2752 E Monroe St,['East Carson'],Long Beach,Los Angeles,CA,90810
O1824961402,condo,2005.0,False,3.0,2,1.0,2,670000,191176,1690,22570 Firenze St,['South Carson'],Carson,Los Angeles,CA,90745
O9268301975,mobile,1976.0,False,2.0,2,,2,150000,None,1488,17700 Avalon Blvd Spc 150,['North Carson'],Carson,Los Angeles,CA,90746
O2345168556,single_family,1929.0,False,3.0,2,,2,550000,5462,1070,2705 E Adams St,['East Carson'],Carson,Los Angeles,CA,90810
O1505086815,single_family,2007.0,False,4.0,3,1.0,2,715000,12907,2287,553 E 213th St,['Central Carson'],Carson,Los Angeles,CA,90745
O2764894866,single_family,1963.0,False,4.0,3,,2,800000,5140,2647,19403 Broadacres Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1120512408,single_family,1969.0,False,4.0,3,,2,612500,5174,1898,20031 Tajauta Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1054227669,single_family,1964.0,False,4.0,3,1.0,2,755000,5554,1808,1413 E 220th St,['Central Carson'],Carson,Los Angeles,CA,90745
O2948095707,mobile,1978.0,False,3.0,2,,None,199000,None,1344,17701 Avalon Blvd Spc 76,['North Carson'],Carson,Los Angeles,CA,90746
O2741081928,single_family,1966.0,False,5.0,2,,2,625000,4164,1568,17426 Keene Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1234818426,single_family,1962.0,False,4.0,2,,2,605000,4892,1428,21926 Newkirk Ave,['Central Carson'],Carson,Los Angeles,CA,90745
O1224857047,single_family,1968.0,False,3.0,2,,2,700000,4769,1286,870 E Gladwick St,['North Carson'],Carson,Los Angeles,CA,90746
O1398711138,condo,1985.0,False,3.0,2,,None,444000,39440,1185,1501 E Carson St Apt 8,['Central Carson'],Carson,Los Angeles,CA,90745
O2698151563,single_family,1968.0,False,4.0,3,,2,749000,3737,2166,816 E Meadbrook St,['North Carson'],Carson,Los Angeles,CA,90746
O1221328155,single_family,1956.0,False,3.0,1,1.0,2,582000,5674,1120,103 E 227th St,['South Carson'],Carson,Los Angeles,CA,90745
O2548826931,condo,1963.0,False,3.0,2,,2,295000,1904160,1121,10 Rawhide Ln Unit 10,['South Carson'],Carson,Los Angeles,CA,90745
O2609111853,single_family,1952.0,False,3.0,2,,None,632000,4623,1280,439 W 233rd St,['South Carson'],Carson,Los Angeles,CA,90745
O2848556907,single_family,1964.0,False,3.0,2,,2,650000,5752,1362,1635 E Gladwick St,['North Carson'],Carson,Los Angeles,CA,90746
O2042142393,condo,2007.0,False,3.0,2,1.0,2,630000,77803,1507,633 E 223rd St Unit B,['Central Carson'],Carson,Los Angeles,CA,90745
O2673010041,mobile,1968.0,False,2.0,1,,None,135000,None,967,1502 E Carson St Spc 61,['Central Carson'],Carson,Los Angeles,CA,90745
O2752634370,single_family,1963.0,False,3.0,3,,2,700000,5575,2206,19440 Gunlock Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1107033509,single_family,1965.0,False,4.0,2,,None,90000,6148,1665,23502 Moneta Ave,['South Carson'],CARSON,Los Angeles,CA,90745
O1521058131,single_family,1953.0,False,3.0,1,,1,500000,5119,1136,18312 Towne Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1191664465,single_family,1955.0,False,3.0,1,,1,570000,3591,1014,1122 E Renton St,['Central Carson'],Carson,Los Angeles,CA,90745
O1447979617,single_family,1976.0,False,6.0,3,,2,750000,7917,2264,22208 Dolores St,['Central Carson'],Carson,Los Angeles,CA,90745
O2922902462,single_family,1961.0,False,3.0,2,,2,700000,7109,1526,19204 Coslin Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1945320063,single_family,1987.0,False,3.0,2,,2,625000,3255,1635,630 E Pacific St,['South Carson'],Carson,Los Angeles,CA,90745
O1192409784,single_family,1964.0,False,4.0,2,,2,573000,3043,1591,825 E Calbas St,['Central Carson'],Carson,Los Angeles,CA,90745
O2771230076,single_family,1964.0,False,5.0,3,,2,810000,5257,2217,19202 Northwood Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1988571085,condo,1984.0,False,3.0,3,,2,512775,103821,1501,21901 Moneta Ave Unit 35,['Central Carson'],Carson,Los Angeles,CA,90745
O1615825423,single_family,1960.0,False,2.0,1,,None,440000,4769,900,503 W 219th St,['Central Carson'],Carson,Los Angeles,CA,90745
O2870672605,condo,2015.0,False,2.0,2,1.0,1,585000,None,1388,758 Colorado Cir,['Central Carson'],Carson,Los Angeles,CA,90745
O2636774555,condo,1963.0,False,3.0,2,,2,300000,1904979,1121,9 Horseshoe Ln Unit 446,['South Carson'],Carson,Los Angeles,CA,90745
O1392823119,condo,1944.0,False,2.0,1,1.0,1,325000,444116,736,23218 Anchor Ave,['South Carson'],Carson,Los Angeles,CA,90745
O9812415210,mobile,,False,3.0,2,,None,295000,3600,1300,17700 Avalon Blvd Spc 73,['North Carson'],Carson,Los Angeles,CA,90746
O1418464991,single_family,1946.0,False,3.0,1,,1,580000,4283,1404,20816 Shearer Ave,['Central Carson'],Carson,Los Angeles,CA,90745
O1186149105,single_family,1952.0,False,3.0,1,,1,560000,5265,973,148 W 235th St,['South Carson'],Carson,Los Angeles,CA,90745
O9113107106,mobile,2016.0,False,3.0,2,,1,370000,None,1500,401 W Carson St Spc 33,['Central Carson'],Carson,Los Angeles,CA,90745
O1317958744,single_family,1956.0,False,3.0,3,,None,505000,5203,1595,139 E 227th St,['South Carson'],Carson,Los Angeles,CA,90745
O2276301094,single_family,1934.0,False,2.0,2,,None,605000,5421,1028,2720 E Monroe St,['East Carson'],Carson,Los Angeles,CA,90810
O1149020854,single_family,1964.0,False,3.0,2,,None,460000,5659,1432,814 E Turmont St,['North Carson'],Carson,Los Angeles,CA,90746
O2641470064,condo,1963.0,False,4.0,2,,2,310000,1904979,1421,20 Paradise Vly N,['South Carson'],Carson,Los Angeles,CA,90745
O1485618219,single_family,1953.0,False,3.0,1,,1,560000,4995,986,18225 Bonham Ave,['North Carson'],Carson,Los Angeles,CA,90746
O9704154341,mobile,1978.0,False,3.0,2,,None,220000,None,1600,17701 S Avalon Blvd Unit 165,['North Carson'],Carson,Los Angeles,CA,90746
O1478500424,condo,1988.0,False,3.0,2,1.0,2,490000,90579,1408,22123 Figueroa St Unit 123,['Central Carson'],Carson,Los Angeles,CA,90745
O1393645873,single_family,1949.0,False,3.0,1,,None,605000,10163,1225,21210 Grace Ave,['Central Carson'],Carson,Los Angeles,CA,90745
O2580502982,single_family,1942.0,False,2.0,1,,2,485000,7229,798,21925 S Embassy Ave,['East Carson'],Carson,Los Angeles,CA,90810
O1712418746,condo,1984.0,False,3.0,3,,None,518000,103821,1482,21901 Moneta Ave Unit 6,['Central Carson'],Carson,Los Angeles,CA,90745
O1209067660,single_family,1952.0,False,3.0,1,,None,539000,5210,1318,23433 Caroldale Ave,['South Carson'],Carson,Los Angeles,CA,90745
O1154685277,single_family,1964.0,False,4.0,2,,2,710000,8512,1488,19700 Tajauta Ave,['North Carson'],Carson,Los Angeles,CA,90746
O1079270382,condo,1944.0,False,2.0,2,,1,331000,444116,736,23231 Maribel Ave,['South Carson'],Carson,Los Angeles,CA,90745
O1849665360,single_family,1953.0,False,3.0,1,1.0,2,1132000,7200,1880,18492 Lake Chabot Rd,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O2710944450,single_family,1948.0,False,3.0,2,,2,850000,9856,1488,21486 Bedford Dr,['South of 580'],Castro Valley,Alameda,CA,94546
O1648131143,condo,1973.0,False,2.0,2,,2,485000,553212,1224,19100 Crest Ave Apt 64,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O1882012198,single_family,1952.0,False,3.0,2,1.0,2,1022000,8170,1583,18383 Sherwood Ct,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O2907953561,condo,2001.0,False,4.0,2,1.0,2,1250000,3317,2251,7318 Longmont Loop,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O1926395936,single_family,1955.0,False,4.0,3,,2,1300000,5088,2136,19056 Schuster Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1704551780,single_family,1949.0,False,2.0,2,,2,750000,5760,956,4659 Heyer Ave,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O2090254285,condo,1986.0,False,2.0,2,1.0,2,920000,2390,1571,20041 Rawhide Way,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O2042106687,condo,1985.0,False,2.0,2,1.0,2,790000,2644,1571,6931 Lariat Ln,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O2766768832,single_family,1949.0,False,3.0,2,,2,933000,7685,1930,22232 Moyers St,['South of 580'],Castro Valley,Alameda,CA,94546
O1190393571,single_family,1946.0,False,2.0,1,,1,773000,5200,976,16981 Rolando Ave,['El Portal Ridge'],Castro Valley,Alameda,CA,94546
O2775898988,single_family,1947.0,False,3.0,1,,1,828000,7250,1192,22030 Queen St,['South of 580'],Castro Valley,Alameda,CA,94546
O1176269779,single_family,1941.0,False,2.0,1,,1,700000,4400,802,17108 Ehle St,['El Portal Ridge'],Castro Valley,Alameda,CA,94546
O1710216203,single_family,1955.0,False,3.0,2,,2,1100000,6080,1618,3172 Carleen Dr,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O2094241741,single_family,1990.0,False,3.0,2,1.0,2,1400000,5915,2258,6420 Ridgewood Dr,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O1983971817,single_family,1950.0,False,3.0,1,,1,925000,9100,1040,18822 Parsons Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1186592445,single_family,1952.0,False,3.0,2,,2,800000,4000,1014,16622 Rolando Ave,['West Castro Valley'],San Leandro,Alameda,CA,94578
O1089924160,single_family,1930.0,False,3.0,2,,None,881000,5028,1100,18810 Stanton Ave,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O2027274842,single_family,1990.0,False,4.0,2,1.0,2,1110500,3396,1652,21438 Justco Ln,['East Castro Valley'],Castro Valley,Alameda,CA,94552
O1695123496,single_family,1958.0,False,4.0,2,1.0,2,1180000,8250,1904,4415 Edwards Ln,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1859205441,single_family,1950.0,False,3.0,2,,1,1120000,8822,1740,20110 Emerald Ct,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O2900404502,condo,1996.0,False,2.0,1,1.0,1,670000,None,984,3958 N Canyon Ct,['Five Canyons'],Castro Valley,Alameda,CA,94552
O1704887173,multi_family,1962.0,False,9.0,5,,6,1600000,17200,3829,19660 Forest Ave,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1677384908,single_family,1947.0,False,2.0,1,1.0,None,885000,8400,1731,3253 Keith Ave,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O1879962571,single_family,1942.0,False,2.0,2,,1,1100000,13536,1290,4641 Gordon Rd,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O1559885391,condo,1995.0,False,2.0,2,1.0,1,768000,1205,1276,19993 Lorena Cir,['Downtown Castro Valley'],Castro Valley,Alameda,CA,94546
O1135165444,single_family,1989.0,False,3.0,2,,2,834000,4725,1656,None,['El Portal Ridge'],San Leandro,Alameda,CA,94578
O2603059546,single_family,1948.0,False,3.0,2,,None,1200000,7300,1845,21781 Tanglewood Dr,['South of 580'],Castro Valley,Alameda,CA,94546
O2817450514,single_family,1956.0,False,3.0,2,,2,905000,5060,1424,22125 Lantana Ct,['South of 580'],Castro Valley,Alameda,CA,94546
O1539761782,single_family,1953.0,False,3.0,2,,2,820000,7272,1213,21133 Baker Rd,['Downtown Castro Valley'],Castro Valley,Alameda,CA,94546
O1812846609,single_family,1948.0,False,3.0,1,,2,670000,8225,1106,4578 Paradise Knls,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1942457557,single_family,1965.0,False,3.0,2,,2,1050000,5328,1536,3910 Wilson Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1566593261,single_family,1956.0,False,4.0,3,,2,1210000,5670,1754,3257 Kerr St,['Downtown Castro Valley'],Castro Valley,Alameda,CA,94546
O1686105138,single_family,1960.0,False,3.0,2,,2,1080000,5200,1368,19351 Santa Maria Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1911824952,single_family,1952.0,False,3.0,1,,1,998000,5335,1024,18477 Magee Way,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O1807703909,single_family,1932.0,False,3.0,1,,None,720000,8947,1034,19936 Center St,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1651373280,single_family,1965.0,False,4.0,2,1.0,2,1300000,9072,2086,19295 Barclay Rd,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O9815443739,condo,1979.0,False,2.0,1,2.0,1,725000,None,1303,19913 Forest Ave,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1969363567,single_family,1948.0,False,3.0,1,,1,960000,5096,1086,18982 Santa Maria Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1864534471,single_family,1960.0,False,4.0,2,1.0,2,1377526,7434,2092,4641 Lockridge Way,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O2824456511,single_family,1953.0,False,3.0,2,,2,835000,7200,1098,2796 Betlen Ct,['South of 580'],Castro Valley,Alameda,CA,94546
O1778599208,single_family,1954.0,False,3.0,2,,2,900000,4950,1246,4705 Audrey Dr,['Northeast Castro Valley'],Castro Valley,Alameda,CA,94546
O1880856954,single_family,1964.0,False,5.0,3,,2,1550000,9348,2428,18492 Capricorn Ct,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O2002381192,single_family,1963.0,False,4.0,2,,2,1395000,7000,1901,5893 Highwood Rd,['Ridges'],Castro Valley,Alameda,CA,94552
O2658400419,condo,1986.0,False,2.0,2,1.0,2,915000,2588,1571,6889 Lariat Ln,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O2071807643,single_family,1925.0,False,3.0,2,,1,825000,85378,1228,5933 E Castro Valley Blvd,None,Castro Valley,Alameda,CA,94552
O1714576318,single_family,1940.0,False,2.0,1,,1,888000,6500,1076,19220 Parsons Ave,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1589325485,multi_family,1961.0,False,,None,,2,905000,5863,1796,20565 Stanton Ave,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O1733209290,single_family,1949.0,False,2.0,1,,1,770000,5390,859,4215 Somerset Ave,"['Central East Castro Valley', 'Rancho san Lorenzo']",Castro Valley,Alameda,CA,94546
O1198635366,single_family,1957.0,False,3.0,2,,2,1210000,4590,1570,2429 Irma Way,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O1133897513,condo,2019.0,False,3.0,2,1.0,2,815000,None,1619,16334 Ridgehaven Dr Unit 705,['El Portal Ridge'],San Leandro,Alameda,CA,94578
O1654764481,single_family,1963.0,False,3.0,2,1.0,2,1130000,5350,1386,2812 Chloe Ct,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O1608666510,single_family,1966.0,False,3.0,2,1.0,2,1080000,5250,1874,16651 Kildare Rd,['West Castro Valley'],San Leandro,Alameda,CA,94578
O1783182918,single_family,1965.0,False,4.0,3,,2,1355000,7571,2413,5029 Tyler Ln,['Northeast Castro Valley'],Castro Valley,Alameda,CA,94546
O1594517127,single_family,1954.0,False,3.0,2,,None,960000,6893,1400,18251 Apricot Way,['Northeast Castro Valley'],Castro Valley,Alameda,CA,94546
O9489575988,condo,2020.0,True,3.0,2,1.0,2,850000,2450,1752,22247 N 6th St Lot 5,['South of 580'],Castro Valley,Alameda,CA,94546
O1622790302,single_family,2001.0,False,4.0,2,1.0,2,1188000,8268,1998,18649 Stanton Ave,['West Castro Valley'],Castro Valley,Alameda,CA,94546
O2293231968,mobile,1984.0,False,2.0,1,,1,70000,None,784,3998 Castro Valley Blvd Spc 12,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O1162332316,single_family,1948.0,False,2.0,1,,1,701599,8775,969,16133 Berkshire Rd,['El Portal Ridge'],San Leandro,Alameda,CA,94578
O1890732429,single_family,1957.0,False,3.0,2,1.0,2,890000,5000,1635,3422 Wyndale Dr,['Castro Valley Hills'],Castro Valley,Alameda,CA,94546
O2704012985,single_family,1949.0,False,3.0,2,,1,836360,5184,1352,2528 Craig Ct,['South of 580'],Castro Valley,Alameda,CA,94546
O2635406385,single_family,1952.0,False,5.0,2,,1,865000,5750,2169,22427 N 5th St,['South of 580'],Castro Valley,Alameda,CA,94546
O2737664131,single_family,1959.0,False,3.0,2,,2,875000,8400,1172,21924 Vernetti Way,['South of 580'],Castro Valley,Alameda,CA,94546
O9624808417,condo,2020.0,True,3.0,2,1.0,2,845000,2450,1752,22241 N 6th St Lot 2,['South of 580'],Castro Valley,Alameda,CA,94546
O1800287986,single_family,1938.0,False,3.0,2,,2,900000,7308,1368,4358 James Ave,"['Northeast Castro Valley', 'Rancho san Lorenzo']",Castro Valley,Alameda,CA,94546
O1806399601,single_family,1958.0,False,3.0,2,,2,1068000,5035,1387,None,['Northeast Castro Valley'],Castro Valley,Alameda,CA,94546
O2047659312,single_family,1960.0,False,2.0,2,,2,924000,34412,1144,35687 Palomares Rd,None,Castro Valley,Alameda,CA,94552
O1991015080,single_family,1960.0,False,2.0,1,,None,1295000,350222,816,8020 Norris Canyon Rd,None,Castro Valley,Alameda,CA,94552
O1025927622,land,,False,,None,,None,932000,17424,None,4175 Seven Hills Rd,['Central Castro Valley'],Castro Valley,Alameda,CA,94546
O1749680836,condo,1986.0,False,2.0,2,1.0,None,575000,None,1044,20153 Forest Ave Apt 12,['Central East Castro Valley'],Castro Valley,Alameda,CA,94546
O2109781639,single_family,1991.0,False,5.0,4,,3,1550000,5363,2689,7674 Pineville Cir,['Palomares Hills'],Castro Valley,Alameda,CA,94552
O1945736960,single_family,1972.0,False,4.0,2,1.0,2,1320000,13440,2100,5864 Cold Water Dr,['Ridges'],Castro Valley,Alameda,CA,94552
O9295211237,condo,2020.0,True,3.0,2,1.0,2,850000,3500,1721,22253 N 6th St Lot 6,['South of 580'],Castro Valley,Alameda,CA,94546
O2994255186,single_family,2000.0,False,4.0,3,,2,1250000,7003,2012,5141 Madison Ln,['Northeast Castro Valley'],Castro Valley,Alameda,CA,94546
O1147686801,single_family,1947.0,False,3.0,2,,None,770000,6050,1233,16075 Carolyn St,['El Portal Ridge'],San Leandro,Alameda,CA,94578
O2570201256,single_family,1985.0,False,5.0,3,2.0,4,4000000,1691435,6696,24977 Palomares Rd,None,Castro Valley,Alameda,CA,94552
